Date,Hammer Time,Entry Time,Entry Price,SL Price,Target Price,Exit Time,Exit Price,SL Hit,Target Hit,Trade Status,Points Captured
2022-06-23,2022-06-23 14:25:00,2022-06-23 14:30:00,33052.8,32962.0,33189.0,2022-06-23 14:40:00,33189.0,False,True,TARGET HIT,136.2
2022-06-27,2022-06-27 10:30:00,2022-06-27 10:35:00,33930.2,33904.1,33969.35,2022-06-27 10:40:00,33969.35,False,True,TARGET HIT,39.15
2022-06-28,2022-06-28 13:25:00,2022-06-28 13:30:00,33580.8,33536.5,33647.25,2022-06-28 13:45:00,33647.25,False,True,TARGET HIT,66.45
2022-06-30,2022-06-30 10:35:00,2022-06-30 10:40:00,33422.2,33387.1,33474.85,2022-06-30 10:40:00,33474.85,False,True,TARGET HIT,52.65
2022-07-04,2022-07-04 10:20:00,2022-07-04 10:25:00,33668.9,33651.9,33694.4,2022-07-04 10:25:00,33651.9,True,False,SL HIT,-17.0
2022-07-05,2022-07-05 14:30:00,2022-07-05 14:35:00,34082.1,34056.4,34120.65,2022-07-05 14:35:00,34056.4,True,False,SL HIT,-25.7
2022-07-07,2022-07-07 13:50:00,2022-07-07 13:55:00,34849.9,34809.9,34909.9,2022-07-07 13:55:00,34809.9,True,False,SL HIT,-40.0
2022-07-11,2022-07-11 14:30:00,2022-07-11 14:35:00,35524.5,35485.9,35582.4,2022-07-11 14:40:00,35485.9,True,False,SL HIT,-38.6
2022-07-12,2022-07-12 15:05:00,2022-07-12 15:10:00,35202.1,35170.6,35249.35,2022-07-12 15:10:00,35170.6,True,False,SL HIT,-31.5
2022-07-13,2022-07-13 11:15:00,2022-07-13 11:20:00,35075.2,35032.7,35138.95,2022-07-13 11:45:00,35032.7,True,False,SL HIT,-42.5
2022-07-19,2022-07-19 12:25:00,2022-07-19 12:30:00,35595.6,35556.6,35654.1,2022-07-19 12:50:00,35556.6,True,False,SL HIT,-39.0
2022-07-21,2022-07-21 11:50:00,2022-07-21 11:55:00,36287.9,36266.8,36319.55,2022-07-21 12:00:00,36266.8,True,False,SL HIT,-21.1
2022-07-22,2022-07-22 12:30:00,2022-07-22 12:35:00,36686.3,36660.4,36725.15,2022-07-22 12:40:00,36725.15,False,True,TARGET HIT,38.85
2022-07-25,2022-07-25 10:45:00,2022-07-25 10:50:00,36594.1,36544.1,36669.1,2022-07-25 11:05:00,36544.1,True,False,SL HIT,-50.0
2022-07-27,2022-07-27 10:25:00,2022-07-27 10:35:00,36515.2,36482.9,36563.65,2022-07-27 10:35:00,36482.9,True,False,SL HIT,-32.3
2022-07-29,2022-07-29 10:50:00,2022-07-29 11:05:00,37412.9,37355.1,37499.6,2022-07-29 11:05:00,37355.1,True,False,SL HIT,-57.8
2022-08-01,2022-08-01 11:05:00,2022-08-01 11:10:00,37750.8,37708.9,37813.65,2022-08-01 11:15:00,37708.9,True,False,SL HIT,-41.9
2022-08-02,2022-08-02 11:55:00,2022-08-02 12:00:00,38015.4,37975.0,38076.0,2022-08-02 12:05:00,37975.0,True,False,SL HIT,-40.4
2022-08-03,2022-08-03 10:15:00,2022-08-03 12:50:00,37879.2,37811.1,37981.35,2022-08-03 13:35:00,37811.1,True,False,SL HIT,-68.1
2022-08-04,2022-08-04 12:55:00,2022-08-04 13:00:00,37721.6,37677.4,37787.9,2022-08-04 13:05:00,37677.4,True,False,SL HIT,-44.2
2022-08-05,2022-08-05 11:40:00,2022-08-05 11:45:00,38051.1,38009.8,38113.05,2022-08-05 12:00:00,38113.05,False,True,TARGET HIT,61.95
2022-08-08,2022-08-08 10:35:00,2022-08-08 10:40:00,38118.6,38063.1,38201.85,2022-08-08 11:15:00,38063.1,True,False,SL HIT,-55.5
2022-08-18,2022-08-18 12:00:00,2022-08-18 12:05:00,39365.2,39307.5,39451.75,2022-08-18 13:05:00,39451.75,False,True,TARGET HIT,86.55
2022-08-23,2022-08-23 10:40:00,2022-08-23 10:45:00,38317.1,38228.0,38450.75,2022-08-23 11:05:00,38228.0,True,False,SL HIT,-89.1
2022-08-24,2022-08-24 14:25:00,2022-08-24 14:30:00,38843.9,38807.3,38898.8,2022-08-24 14:35:00,38898.8,False,True,TARGET HIT,54.9
2022-08-26,2022-08-26 11:35:00,2022-08-26 11:40:00,39110.4,39074.9,39163.65,2022-08-26 11:40:00,39074.9,True,False,SL HIT,-35.5
2022-09-01,2022-09-01 10:50:00,2022-09-01 10:55:00,39554.2,39507.2,39624.7,2022-09-01 11:00:00,39507.2,True,False,SL HIT,-47.0
2022-09-05,2022-09-05 10:25:00,2022-09-05 10:50:00,39798.9,39773.1,39837.6,2022-09-05 10:55:00,39773.1,True,False,SL HIT,-25.8
2022-09-06,2022-09-06 10:50:00,2022-09-06 10:55:00,39704.1,39667.4,39759.15,2022-09-06 11:05:00,39759.15,False,True,TARGET HIT,55.05
2022-09-07,2022-09-07 10:15:00,2022-09-07 10:25:00,39456.4,39413.6,39520.6,2022-09-07 10:35:00,39413.6,True,False,SL HIT,-42.8
2022-09-09,2022-09-09 13:40:00,2022-09-09 13:45:00,40346.3,40307.2,40404.95,2022-09-09 13:45:00,40404.95,False,True,TARGET HIT,58.65
2022-09-14,2022-09-14 14:15:00,2022-09-14 14:20:00,41528.7,41495.4,41578.65,2022-09-14 14:20:00,41578.65,False,True,TARGET HIT,49.95
2022-09-15,2022-09-15 10:50:00,2022-09-15 10:55:00,41253.1,41182.9,41358.4,2022-09-15 11:05:00,41182.9,True,False,SL HIT,-70.2
2022-09-16,2022-09-16 13:20:00,2022-09-16 13:25:00,40846.3,40775.9,40951.9,2022-09-16 13:30:00,40775.9,True,False,SL HIT,-70.4
2022-09-19,2022-09-19 10:30:00,2022-09-19 10:35:00,41072.4,41028.6,41138.1,2022-09-19 10:35:00,41028.6,True,False,SL HIT,-43.8
2022-09-21,2022-09-21 10:45:00,2022-09-21 10:50:00,41341.1,41311.4,41385.65,2022-09-21 11:05:00,41311.4,True,False,SL HIT,-29.7
2022-09-22,2022-09-22 10:20:00,2022-09-22 10:25:00,40820.2,40763.1,40905.85,2022-09-22 10:25:00,40763.1,True,False,SL HIT,-57.1
2022-09-23,2022-09-23 10:45:00,2022-09-23 10:50:00,39799.6,39726.4,39909.4,2022-09-23 11:15:00,39726.4,True,False,SL HIT,-73.2
2022-09-26,2022-09-26 11:45:00,2022-09-26 11:50:00,38639.8,38567.9,38747.65,2022-09-26 12:05:00,38747.65,False,True,TARGET HIT,107.85
2022-09-27,2022-09-27 13:35:00,2022-09-27 13:45:00,38629.7,38553.4,38744.15,2022-09-27 14:10:00,38553.4,True,False,SL HIT,-76.3
2022-09-28,2022-09-28 13:10:00,2022-09-28 13:15:00,38195.6,38146.2,38269.7,2022-09-28 13:20:00,38269.7,False,True,TARGET HIT,74.1
2022-09-29,2022-09-29 10:30:00,2022-09-29 10:35:00,37997.2,37956.9,38057.65,2022-09-29 10:45:00,37956.9,True,False,SL HIT,-40.3
2022-09-30,2022-09-30 11:35:00,2022-09-30 11:40:00,38348.3,38306.8,38410.55,2022-09-30 11:45:00,38306.8,True,False,SL HIT,-41.5
2022-10-03,2022-10-03 10:15:00,2022-10-03 10:20:00,38238.1,38158.1,38358.1,2022-10-03 11:20:00,38358.1,False,True,TARGET HIT,120.0
2022-10-07,2022-10-07 10:15:00,2022-10-07 13:50:00,38983.8,38931.6,39062.1,2022-10-07 13:50:00,38931.6,True,False,SL HIT,-52.2
2022-10-10,2022-10-10 14:10:00,2022-10-10 14:15:00,38917.6,38845.9,39025.15,2022-10-10 14:30:00,39025.15,False,True,TARGET HIT,107.55
2022-10-13,2022-10-13 11:05:00,2022-10-13 14:05:00,38708.0,38673.6,38759.6,2022-10-13 14:05:00,38673.6,True,False,SL HIT,-34.4
2022-10-14,2022-10-14 11:00:00,2022-10-14 11:10:00,39312.4,39244.7,39413.95,2022-10-14 11:30:00,39413.95,False,True,TARGET HIT,101.55
2022-10-18,2022-10-18 10:40:00,2022-10-18 10:45:00,40306.6,40241.8,40403.8,2022-10-18 11:00:00,40241.8,True,False,SL HIT,-64.8
2022-10-19,2022-10-19 13:30:00,2022-10-19 14:10:00,40387.8,40352.4,40440.9,2022-10-19 14:10:00,40440.9,False,True,TARGET HIT,53.1
2022-10-20,2022-10-20 11:25:00,2022-10-20 11:55:00,39943.0,39872.2,40049.2,2022-10-20 12:05:00,39872.2,True,False,SL HIT,-70.8
2022-10-21,2022-10-21 14:35:00,2022-10-21 14:40:00,40716.6,40672.6,40782.6,2022-10-21 14:40:00,40672.6,True,False,SL HIT,-44.0
2022-10-28,2022-10-28 11:45:00,2022-10-28 11:50:00,41022.0,40954.6,41123.1,2022-10-28 12:00:00,40954.6,True,False,SL HIT,-67.4
2022-11-11,2022-11-11 12:00:00,2022-11-11 12:15:00,42237.9,42192.3,42306.3,2022-11-11 12:15:00,42306.3,False,True,TARGET HIT,68.4
2022-11-14,2022-11-14 10:15:00,2022-11-14 10:20:00,42033.7,41983.4,42109.15,2022-11-14 10:25:00,41983.4,True,False,SL HIT,-50.3
2022-12-01,2022-12-01 13:35:00,2022-12-01 13:40:00,43201.9,43145.4,43286.65,2022-12-01 13:50:00,43145.4,True,False,SL HIT,-56.5
2022-12-08,2022-12-08 10:20:00,2022-12-08 10:25:00,43370.4,43345.4,43407.9,2022-12-08 10:35:00,43345.4,True,False,SL HIT,-25.0
2022-12-16,2022-12-16 14:40:00,2022-12-16 14:45:00,43212.4,43170.9,43274.65,2022-12-16 14:50:00,43170.9,True,False,SL HIT,-41.5
2022-12-22,2022-12-22 14:05:00,2022-12-22 14:10:00,42549.4,42459.9,42683.65,2022-12-22 14:40:00,42459.9,True,False,SL HIT,-89.5
2022-12-26,2022-12-26 14:25:00,2022-12-26 14:30:00,42572.9,42510.1,42667.1,2022-12-26 14:30:00,42667.1,False,True,TARGET HIT,94.2
2022-12-27,2022-12-27 15:00:00,2022-12-27 15:10:00,42843.0,42729.7,43012.95,2022-12-27 15:25:00,42876.2,False,False,EOD EXIT,33.2
2022-12-28,2022-12-28 11:25:00,2022-12-28 11:40:00,42990.4,42951.2,43049.2,2022-12-28 12:20:00,42951.2,True,False,SL HIT,-39.2
2023-01-04,2023-01-04 11:25:00,2023-01-04 11:30:00,43135.4,43107.3,43177.55,2023-01-04 11:45:00,43107.3,True,False,SL HIT,-28.1
2023-01-05,2023-01-05 10:20:00,2023-01-05 10:25:00,42852.8,42813.4,42911.9,2023-01-05 10:30:00,42813.4,True,False,SL HIT,-39.4
2023-01-06,2023-01-06 13:40:00,2023-01-06 13:45:00,41999.6,41966.4,42049.4,2023-01-06 13:45:00,42049.4,False,True,TARGET HIT,49.8
2023-01-09,2023-01-09 11:50:00,2023-01-09 11:55:00,42689.9,42667.1,42724.1,2023-01-09 11:55:00,42667.1,True,False,SL HIT,-22.8
2023-01-11,2023-01-11 11:40:00,2023-01-11 11:45:00,42121.8,42083.1,42179.85,2023-01-11 11:50:00,42179.85,False,True,TARGET HIT,58.05
2023-01-12,2023-01-12 11:05:00,2023-01-12 11:35:00,41992.3,41961.9,42037.9,2023-01-12 11:40:00,41961.9,True,False,SL HIT,-30.4
2023-01-13,2023-01-13 10:35:00,2023-01-13 11:05:00,42007.6,41953.1,42089.35,2023-01-13 11:30:00,41953.1,True,False,SL HIT,-54.5
2023-01-16,2023-01-16 14:00:00,2023-01-16 14:05:00,42216.0,42148.4,42317.4,2023-01-16 14:25:00,42148.4,True,False,SL HIT,-67.6
2023-01-23,2023-01-23 10:20:00,2023-01-23 10:25:00,42943.2,42912.6,42989.1,2023-01-23 10:40:00,42912.6,True,False,SL HIT,-30.6
2023-01-25,2023-01-25 13:40:00,2023-01-25 13:45:00,41811.4,41793.6,41838.1,2023-01-25 13:45:00,41838.1,False,True,TARGET HIT,26.7
2023-01-27,2023-01-27 14:35:00,2023-01-27 15:00:00,40280.5,40216.6,40376.35,2023-01-27 15:15:00,40376.35,False,True,TARGET HIT,95.85
2023-01-30,2023-01-30 10:25:00,2023-01-30 10:30:00,40280.1,40206.6,40390.35,2023-01-30 10:40:00,40206.6,True,False,SL HIT,-73.5
2023-01-31,2023-01-31 10:30:00,2023-01-31 10:35:00,40416.8,40347.9,40520.15,2023-01-31 10:40:00,40520.15,False,True,TARGET HIT,103.35
2023-02-01,2023-02-01 10:40:00,2023-02-01 10:45:00,41257.5,41183.2,41368.95,2023-02-01 11:10:00,41183.2,True,False,SL HIT,-74.3
2023-02-02,2023-02-02 10:40:00,2023-02-02 10:45:00,40229.9,40149.0,40351.25,2023-02-02 10:45:00,40351.25,False,True,TARGET HIT,121.35
2023-02-03,2023-02-03 11:30:00,2023-02-03 11:35:00,40693.6,40609.8,40819.3,2023-02-03 11:45:00,40819.3,False,True,TARGET HIT,125.7
2023-02-07,2023-02-07 13:05:00,2023-02-07 13:10:00,41153.9,41095.1,41242.1,2023-02-07 13:25:00,41242.1,False,True,TARGET HIT,88.2
2023-02-09,2023-02-09 14:30:00,2023-02-09 14:35:00,41531.8,41497.4,41583.4,2023-02-09 14:45:00,41497.4,True,False,SL HIT,-34.4
2023-02-14,2023-02-14 14:15:00,2023-02-14 14:20:00,41639.5,41599.6,41699.35,2023-02-14 14:35:00,41699.35,False,True,TARGET HIT,59.85
2023-02-21,2023-02-21 12:10:00,2023-02-21 14:00:00,40771.6,40697.1,40883.35,2023-02-21 14:20:00,40697.1,True,False,SL HIT,-74.5
2023-02-22,2023-02-22 11:35:00,2023-02-22 11:40:00,40173.5,40122.4,40250.15,2023-02-22 11:40:00,40122.4,True,False,SL HIT,-51.1
2023-02-23,2023-02-23 10:45:00,2023-02-23 13:45:00,40083.8,40007.4,40198.4,2023-02-23 14:25:00,40007.4,True,False,SL HIT,-76.4
2023-02-27,2023-02-27 10:40:00,2023-02-27 10:45:00,39932.9,39878.3,40014.8,2023-02-27 10:50:00,39878.3,True,False,SL HIT,-54.6
2023-02-28,2023-02-28 14:50:00,2023-02-28 14:55:00,40226.3,40160.3,40325.3,2023-02-28 15:00:00,40325.3,False,True,TARGET HIT,99.0
2023-03-06,2023-03-06 10:15:00,2023-03-06 10:25:00,41655.1,41586.3,41758.3,2023-03-06 10:25:00,41586.3,True,False,SL HIT,-68.8
2023-03-10,2023-03-10 10:30:00,2023-03-10 10:35:00,40595.8,40516.8,40714.3,2023-03-10 12:10:00,40516.8,True,False,SL HIT,-79.0
2023-03-13,2023-03-13 12:05:00,2023-03-13 12:20:00,40190.9,40152.6,40248.35,2023-03-13 12:20:00,40152.6,True,False,SL HIT,-38.3
2023-03-14,2023-03-14 10:30:00,2023-03-14 10:40:00,39316.6,39219.4,39462.4,2023-03-14 11:00:00,39219.4,True,False,SL HIT,-97.2
2023-03-16,2023-03-16 12:30:00,2023-03-16 12:35:00,38803.8,38755.9,38875.65,2023-03-16 12:35:00,38875.65,False,True,TARGET HIT,71.85
2023-03-17,2023-03-17 10:50:00,2023-03-17 10:55:00,39211.9,39147.4,39308.65,2023-03-17 11:10:00,39147.4,True,False,SL HIT,-64.5
2023-03-20,2023-03-20 11:25:00,2023-03-20 11:50:00,39260.9,39206.9,39341.9,2023-03-20 11:50:00,39206.9,True,False,SL HIT,-54.0
2023-03-21,2023-03-21 10:50:00,2023-03-21 12:45:00,39587.2,39518.4,39690.4,2023-03-21 12:50:00,39690.4,False,True,TARGET HIT,103.2
2023-03-24,2023-03-24 11:50:00,2023-03-24 11:55:00,39721.1,39658.6,39814.85,2023-03-24 12:30:00,39658.6,True,False,SL HIT,-62.5
2023-03-29,2023-03-29 10:30:00,2023-03-29 14:00:00,39901.1,39838.4,39995.15,2023-03-29 14:15:00,39838.4,True,False,SL HIT,-62.7
2023-04-06,2023-04-06 12:15:00,2023-04-06 12:20:00,41123.8,41090.9,41173.15,2023-04-06 12:35:00,41090.9,True,False,SL HIT,-32.9
2023-04-10,2023-04-10 14:25:00,2023-04-10 14:35:00,40811.9,40749.9,40904.9,2023-04-10 15:25:00,40796.4,False,False,EOD EXIT,-15.5
2023-04-13,2023-04-13 15:15:00,2023-04-13 15:20:00,42195.0,42149.9,42262.65,2023-04-13 15:20:00,42149.9,True,False,SL HIT,-45.1
2023-04-17,2023-04-17 11:20:00,2023-04-17 11:25:00,42075.1,42021.9,42154.9,2023-04-17 11:35:00,42021.9,True,False,SL HIT,-53.2
2023-04-24,2023-04-24 13:20:00,2023-04-24 13:30:00,42581.6,42559.2,42615.2,2023-04-24 13:30:00,42615.2,False,True,TARGET HIT,33.6
2023-04-27,2023-04-27 10:15:00,2023-04-27 10:20:00,42846.1,42816.1,42891.1,2023-04-27 10:35:00,42891.1,False,True,TARGET HIT,45.0
2023-05-05,2023-05-05 12:15:00,2023-05-05 12:30:00,43245.5,43162.6,43369.85,2023-05-05 13:00:00,43162.6,True,False,SL HIT,-82.9
2023-05-09,2023-05-09 10:20:00,2023-05-09 10:25:00,43451.1,43425.8,43489.05,2023-05-09 10:25:00,43425.8,True,False,SL HIT,-25.3
2023-05-10,2023-05-10 14:05:00,2023-05-10 14:10:00,43221.7,43183.9,43278.4,2023-05-10 14:10:00,43278.4,False,True,TARGET HIT,56.7
2023-05-16,2023-05-16 10:35:00,2023-05-16 10:40:00,44036.1,43986.8,44110.05,2023-05-16 11:05:00,44110.05,False,True,TARGET HIT,73.95
2023-05-17,2023-05-17 12:30:00,2023-05-17 12:35:00,43591.9,43523.8,43694.05,2023-05-17 12:50:00,43523.8,True,False,SL HIT,-68.1
2023-05-25,2023-05-25 10:25:00,2023-05-25 10:30:00,43524.8,43470.8,43605.8,2023-05-25 11:25:00,43470.8,True,False,SL HIT,-54.0
2023-05-31,2023-05-31 15:20:00,2023-05-31 15:25:00,44229.6,44175.1,44311.35,2023-05-31 15:25:00,44175.1,True,False,SL HIT,-54.5
2023-06-02,2023-06-02 14:35:00,2023-06-02 14:40:00,43885.7,43844.3,43947.8,2023-06-02 14:55:00,43947.8,False,True,TARGET HIT,62.1
2023-06-19,2023-06-19 13:40:00,2023-06-19 13:55:00,43569.4,43528.4,43630.9,2023-06-19 14:25:00,43528.4,True,False,SL HIT,-41.0
2023-06-27,2023-06-27 14:20:00,2023-06-27 14:35:00,43996.6,43928.3,44099.05,2023-06-27 14:40:00,43928.3,True,False,SL HIT,-68.3
2023-06-28,2023-06-28 15:15:00,2023-06-28 15:20:00,44347.3,44261.5,44476.0,2023-06-28 15:25:00,44391.6,False,False,EOD EXIT,44.3
2023-06-30,2023-06-30 10:15:00,2023-06-30 10:20:00,44601.2,44573.4,44642.9,2023-06-30 10:20:00,44573.4,True,False,SL HIT,-27.8
2023-07-03,2023-07-03 11:20:00,2023-07-03 11:25:00,45093.4,45041.0,45172.0,2023-07-03 12:05:00,45172.0,False,True,TARGET HIT,78.6
2023-07-10,2023-07-10 14:55:00,2023-07-10 15:00:00,44797.5,44732.6,44894.85,2023-07-10 15:15:00,44894.85,False,True,TARGET HIT,97.35
2023-07-13,2023-07-13 15:15:00,2023-07-13 15:20:00,44681.5,44618.4,44776.15,2023-07-13 15:25:00,44726.4,False,False,EOD EXIT,44.9
2023-07-18,2023-07-18 12:20:00,2023-07-18 12:25:00,45376.1,45286.5,45510.5,2023-07-18 12:30:00,45510.5,False,True,TARGET HIT,134.4
2023-07-21,2023-07-21 10:25:00,2023-07-21 10:30:00,46070.6,46027.1,46135.85,2023-07-21 11:35:00,46027.1,True,False,SL HIT,-43.5
2023-07-24,2023-07-24 13:05:00,2023-07-24 13:10:00,46023.4,45967.4,46107.4,2023-07-24 13:40:00,45967.4,True,False,SL HIT,-56.0
2023-07-25,2023-07-25 13:25:00,2023-07-25 13:30:00,45718.1,45664.9,45797.9,2023-07-25 13:30:00,45664.9,True,False,SL HIT,-53.2
2023-07-27,2023-07-27 12:45:00,2023-07-27 12:50:00,45831.8,45781.1,45907.85,2023-07-27 12:55:00,45781.1,True,False,SL HIT,-50.7
2023-08-03,2023-08-03 12:55:00,2023-08-03 13:05:00,44533.3,44462.7,44639.2,2023-08-03 13:20:00,44462.7,True,False,SL HIT,-70.6
2023-08-04,2023-08-04 10:15:00,2023-08-04 10:20:00,44666.6,44627.8,44724.8,2023-08-04 10:30:00,44627.8,True,False,SL HIT,-38.8
2023-08-07,2023-08-07 14:40:00,2023-08-07 14:45:00,44886.8,44863.9,44921.15,2023-08-07 14:45:00,44863.9,True,False,SL HIT,-22.9
2023-08-08,2023-08-08 11:40:00,2023-08-08 11:45:00,44952.4,44916.8,45005.8,2023-08-08 11:55:00,44916.8,True,False,SL HIT,-35.6
2023-08-10,2023-08-10 11:00:00,2023-08-10 11:05:00,44646.2,44588.8,44732.3,2023-08-10 11:10:00,44588.8,True,False,SL HIT,-57.4
2023-08-14,2023-08-14 14:25:00,2023-08-14 14:30:00,44114.6,44070.9,44180.15,2023-08-14 14:50:00,44180.15,False,True,TARGET HIT,65.55
2023-08-23,2023-08-23 13:05:00,2023-08-23 13:15:00,44390.4,44357.0,44440.5,2023-08-23 13:15:00,44357.0,True,False,SL HIT,-33.4
2023-08-25,2023-08-25 11:35:00,2023-08-25 11:40:00,44266.4,44219.1,44337.35,2023-08-25 12:10:00,44337.35,False,True,TARGET HIT,70.95
2023-09-04,2023-09-04 10:15:00,2023-09-04 10:20:00,44425.1,44372.4,44504.15,2023-09-04 10:30:00,44372.4,True,False,SL HIT,-52.7
2023-09-08,2023-09-08 12:15:00,2023-09-08 12:35:00,45136.5,45092.2,45202.95,2023-09-08 13:15:00,45092.2,True,False,SL HIT,-44.3
2023-09-11,2023-09-11 10:40:00,2023-09-11 10:45:00,45395.8,45379.0,45421.0,2023-09-11 10:45:00,45379.0,True,False,SL HIT,-16.8
2023-09-12,2023-09-12 11:15:00,2023-09-12 11:20:00,45587.0,45537.8,45660.8,2023-09-12 11:35:00,45537.8,True,False,SL HIT,-49.2
2023-09-14,2023-09-14 10:40:00,2023-09-14 10:55:00,45940.0,45841.4,46087.9,2023-09-14 12:35:00,45841.4,True,False,SL HIT,-98.6
2023-09-15,2023-09-15 12:40:00,2023-09-15 12:45:00,46089.0,46057.8,46135.8,2023-09-15 13:10:00,46135.8,False,True,TARGET HIT,46.8
2023-09-20,2023-09-20 10:55:00,2023-09-20 11:00:00,45544.6,45521.1,45579.85,2023-09-20 11:00:00,45521.1,True,False,SL HIT,-23.5
2023-09-28,2023-09-28 11:00:00,2023-09-28 11:05:00,44577.4,44541.9,44630.65,2023-09-28 11:05:00,44541.9,True,False,SL HIT,-35.5
2023-10-05,2023-10-05 11:05:00,2023-10-05 11:10:00,44295.1,44271.7,44330.2,2023-10-05 11:20:00,44330.2,False,True,TARGET HIT,35.1
2023-10-16,2023-10-16 10:20:00,2023-10-16 10:25:00,44231.9,44162.6,44335.85,2023-10-16 11:10:00,44162.6,True,False,SL HIT,-69.3
2023-10-18,2023-10-18 11:45:00,2023-10-18 11:50:00,43940.8,43900.4,44001.4,2023-10-18 11:55:00,43900.4,True,False,SL HIT,-40.4
2023-10-19,2023-10-19 11:40:00,2023-10-19 11:45:00,43923.6,43883.0,43984.5,2023-10-19 12:20:00,43883.0,True,False,SL HIT,-40.6
2023-10-25,2023-10-25 10:15:00,2023-10-25 10:20:00,43343.8,43310.8,43393.3,2023-10-25 10:25:00,43310.8,True,False,SL HIT,-33.0
2023-10-30,2023-10-30 11:50:00,2023-10-30 11:55:00,42856.1,42810.8,42924.05,2023-10-30 12:00:00,42924.05,False,True,TARGET HIT,67.95
2023-10-31,2023-10-31 10:30:00,2023-10-31 10:35:00,42999.2,42938.2,43090.7,2023-10-31 11:40:00,42938.2,True,False,SL HIT,-61.0
2023-11-02,2023-11-02 12:20:00,2023-11-02 12:25:00,42913.2,42854.1,43001.85,2023-11-02 13:30:00,42854.1,True,False,SL HIT,-59.1
2023-11-13,2023-11-13 10:40:00,2023-11-13 10:45:00,43728.1,43704.6,43763.35,2023-11-13 10:55:00,43763.35,False,True,TARGET HIT,35.25
2023-11-17,2023-11-17 10:15:00,2023-11-17 10:25:00,43714.6,43564.4,43939.9,2023-11-17 14:50:00,43564.4,True,False,SL HIT,-150.2
2023-11-20,2023-11-20 10:25:00,2023-11-20 10:30:00,43716.9,43667.0,43791.75,2023-11-20 10:40:00,43667.0,True,False,SL HIT,-49.9
2023-11-22,2023-11-22 12:25:00,2023-11-22 12:30:00,43274.9,43233.9,43336.4,2023-11-22 13:20:00,43336.4,False,True,TARGET HIT,61.5
2023-12-01,2023-12-01 10:35:00,2023-12-01 10:40:00,44893.9,44869.4,44930.65,2023-12-01 10:40:00,44869.4,True,False,SL HIT,-24.5
2023-12-04,2023-12-04 14:10:00,2023-12-04 14:15:00,46167.9,46137.5,46213.5,2023-12-04 14:20:00,46137.5,True,False,SL HIT,-30.4
2023-12-05,2023-12-05 10:35:00,2023-12-05 10:40:00,47143.8,47003.7,47353.95,2023-12-05 11:10:00,47003.7,True,False,SL HIT,-140.1
2023-12-07,2023-12-07 11:10:00,2023-12-07 11:15:00,46874.8,46844.6,46920.1,2023-12-07 11:15:00,46844.6,True,False,SL HIT,-30.2
2023-12-08,2023-12-08 10:35:00,2023-12-08 10:40:00,47103.7,47076.0,47145.25,2023-12-08 10:40:00,47145.25,False,True,TARGET HIT,41.55
2023-12-15,2023-12-15 15:20:00,2023-12-15 15:25:00,48158.2,48072.4,48286.9,2023-12-15 15:25:00,48072.4,True,False,SL HIT,-85.8
2023-12-18,2023-12-18 11:00:00,2023-12-18 11:05:00,47994.5,47975.2,48023.45,2023-12-18 11:05:00,47975.2,True,False,SL HIT,-19.3
2023-12-21,2023-12-21 10:20:00,2023-12-21 10:45:00,47294.2,47232.9,47386.15,2023-12-21 11:00:00,47386.15,False,True,TARGET HIT,91.95
2023-12-22,2023-12-22 15:05:00,2023-12-22 15:10:00,47504.4,47439.3,47602.05,2023-12-22 15:15:00,47439.3,True,False,SL HIT,-65.1
2023-12-26,2023-12-26 10:55:00,2023-12-26 11:00:00,47731.6,47694.9,47786.65,2023-12-26 11:00:00,47694.9,True,False,SL HIT,-36.7
2023-12-28,2023-12-28 10:40:00,2023-12-28 10:45:00,48417.4,48370.8,48487.3,2023-12-28 11:05:00,48487.3,False,True,TARGET HIT,69.9
2023-12-29,2023-12-29 15:20:00,2023-12-29 15:25:00,48263.2,48223.9,48322.15,2023-12-29 15:25:00,48268.9,False,False,EOD EXIT,5.7
2024-01-04,2024-01-04 10:25:00,2024-01-04 10:30:00,47982.2,47941.4,48043.4,2024-01-04 11:00:00,48043.4,False,True,TARGET HIT,61.2
2024-01-05,2024-01-05 14:25:00,2024-01-05 14:30:00,47892.8,47855.5,47948.75,2024-01-05 14:35:00,47948.75,False,True,TARGET HIT,55.95
2024-01-09,2024-01-09 15:00:00,2024-01-09 15:05:00,47306.8,47223.2,47432.2,2024-01-09 15:10:00,47223.2,True,False,SL HIT,-83.6
2024-01-15,2024-01-15 10:45:00,2024-01-15 10:55:00,48044.6,47999.1,48112.85,2024-01-15 10:55:00,47999.1,True,False,SL HIT,-45.5
2024-01-16,2024-01-16 13:50:00,2024-01-16 13:55:00,48127.8,48053.1,48239.85,2024-01-16 14:35:00,48053.1,True,False,SL HIT,-74.7
2024-01-17,2024-01-17 10:25:00,2024-01-17 10:30:00,46947.2,46872.4,47059.4,2024-01-17 10:35:00,46872.4,True,False,SL HIT,-74.8
2024-01-18,2024-01-18 10:15:00,2024-01-18 10:20:00,45809.7,45710.0,45959.25,2024-01-18 10:35:00,45710.0,True,False,SL HIT,-99.7
2024-01-19,2024-01-19 13:50:00,2024-01-19 13:55:00,45753.1,45700.4,45832.15,2024-01-19 14:00:00,45700.4,True,False,SL HIT,-52.7
2024-01-20,2024-01-20 10:25:00,2024-01-20 10:30:00,45940.6,45891.9,46013.65,2024-01-20 10:35:00,45891.9,True,False,SL HIT,-48.7
