Date,Hammer Time,Entry Time,Exit Time,Entry Price,Exit Price,SL,Target,Status
2023-12-26,2023-12-26 10:55:00,2023-12-26 11:00:00,2023-12-26 11:00:00,47731.6,47694.9,47694.9,47786.649999999994,SL HIT
2023-12-28,2023-12-28 10:40:00,2023-12-28 10:45:00,2023-12-28 11:05:00,48417.4,48487.3,48370.8,48487.3,TARGET HIT
2023-12-29,2023-12-29 15:20:00,2023-12-29 15:25:00,2023-12-29 15:25:00,48263.2,48268.9,48223.9,48322.149999999994,EOD EXIT
2024-01-04,2024-01-04 10:25:00,2024-01-04 10:30:00,2024-01-04 11:00:00,47982.2,48043.399999999994,47941.4,48043.399999999994,TARGET HIT
2024-01-05,2024-01-05 14:25:00,2024-01-05 14:30:00,2024-01-05 14:35:00,47892.8,47948.75000000001,47855.5,47948.75000000001,TARGET HIT
2024-01-09,2024-01-09 15:00:00,2024-01-09 15:05:00,2024-01-09 15:10:00,47306.8,47223.2,47223.2,47432.20000000001,SL HIT
2024-01-15,2024-01-15 10:45:00,2024-01-15 10:55:00,2024-01-15 10:55:00,48044.6,47999.1,47999.1,48112.85,SL HIT
2024-01-16,2024-01-16 13:50:00,2024-01-16 13:55:00,2024-01-16 14:35:00,48127.8,48053.1,48053.1,48239.850000000006,SL HIT
2024-01-17,2024-01-17 10:25:00,2024-01-17 10:30:00,2024-01-17 10:35:00,46947.2,46872.4,46872.4,47059.399999999994,SL HIT
2024-01-18,2024-01-18 10:15:00,2024-01-18 10:20:00,2024-01-18 10:35:00,45809.7,45710.0,45710.0,45959.24999999999,SL HIT
2024-01-19,2024-01-19 13:50:00,2024-01-19 13:55:00,2024-01-19 14:00:00,45753.1,45700.4,45700.4,45832.149999999994,SL HIT
2024-01-20,2024-01-20 10:25:00,2024-01-20 10:30:00,2024-01-20 10:35:00,45940.6,45891.9,45891.9,46013.649999999994,SL HIT
2024-01-23,2024-01-23 11:00:00,2024-01-23 11:05:00,2024-01-23 11:15:00,45750.6,45646.6,45646.6,45906.6,SL HIT
2024-01-24,2024-01-24 13:15:00,2024-01-24 13:20:00,2024-01-24 13:50:00,44846.2,44682.6,44682.6,45091.59999999999,SL HIT
2024-01-25,2024-01-25 12:15:00,2024-01-25 12:25:00,2024-01-25 12:30:00,44566.6,44520.8,44520.8,44635.29999999999,SL HIT
2024-01-31,2024-01-31 10:20:00,2024-01-31 10:25:00,2024-01-31 10:30:00,45841.9,45963.70000000001,45760.7,45963.70000000001,TARGET HIT
2024-02-01,2024-02-01 10:15:00,2024-02-01 10:25:00,2024-02-01 10:35:00,45921.3,46047.15000000001,45837.4,46047.15000000001,TARGET HIT
2024-02-02,2024-02-02 12:30:00,2024-02-02 12:40:00,2024-02-02 13:10:00,46497.1,46308.5,46308.5,46780.0,SL HIT
2024-02-08,2024-02-08 10:15:00,2024-02-08 10:25:00,2024-02-08 10:40:00,46023.1,45897.7,45897.7,46211.2,SL HIT
2024-02-09,2024-02-09 13:45:00,2024-02-09 14:05:00,2024-02-09 14:15:00,45341.8,45410.05,45296.3,45410.05,TARGET HIT
2024-02-12,2024-02-12 10:30:00,2024-02-12 10:35:00,2024-02-12 12:00:00,45247.1,45146.3,45146.3,45398.29999999999,SL HIT
2024-02-13,2024-02-13 12:15:00,2024-02-13 12:20:00,2024-02-13 12:25:00,45108.2,45053.8,45053.8,45189.79999999999,SL HIT
2024-02-14,2024-02-14 10:45:00,2024-02-14 10:50:00,2024-02-14 10:55:00,45261.2,45343.84999999999,45206.1,45343.84999999999,TARGET HIT
2024-02-15,2024-02-15 10:50:00,2024-02-15 10:55:00,2024-02-15 10:55:00,45955.2,45915.8,45915.8,46014.29999999999,SL HIT
2024-02-16,2024-02-16 14:00:00,2024-02-16 14:05:00,2024-02-16 14:05:00,46557.9,46505.6,46505.6,46636.350000000006,SL HIT
2024-02-19,2024-02-19 10:35:00,2024-02-19 10:40:00,2024-02-19 11:00:00,46511.65,46596.100000000006,46455.35,46596.100000000006,TARGET HIT
2024-02-20,2024-02-20 11:00:00,2024-02-20 11:05:00,2024-02-20 11:15:00,46868.85,46915.274999999994,46837.9,46915.274999999994,TARGET HIT
2024-02-21,2024-02-21 11:50:00,2024-02-21 11:55:00,2024-02-21 11:55:00,47141.95,47104.8,47104.8,47197.67499999999,SL HIT
2024-02-22,2024-02-22 14:20:00,2024-02-22 14:25:00,2024-02-22 14:35:00,46719.5,46797.125,46667.75,46797.125,TARGET HIT
2024-02-23,2024-02-23 11:30:00,2024-02-23 11:35:00,2024-02-23 11:45:00,47047.15,47008.6,47008.6,47104.975000000006,SL HIT
2024-02-28,2024-02-28 11:25:00,2024-02-28 11:30:00,2024-02-28 11:40:00,46274.45,46205.25,46205.25,46378.24999999999,SL HIT
2024-02-29,2024-02-29 10:45:00,2024-02-29 10:50:00,2024-02-29 10:50:00,45827.55,45774.0,45774.0,45907.87500000001,SL HIT
2024-03-01,2024-03-01 14:35:00,2024-03-01 14:40:00,2024-03-01 14:50:00,47225.2,47276.575,47190.95,47276.575,TARGET HIT
2024-03-07,2024-03-07 11:35:00,2024-03-07 14:25:00,2024-03-07 14:30:00,47907.95,47949.04999999999,47880.55,47949.04999999999,TARGET HIT
2024-03-12,2024-03-12 10:50:00,2024-03-12 10:55:00,2024-03-12 10:55:00,47064.55,47215.225000000006,46964.1,47215.225000000006,TARGET HIT
2024-03-13,2024-03-13 11:05:00,2024-03-13 11:10:00,2024-03-13 11:20:00,47270.05,47179.45,47179.45,47405.95000000001,SL HIT
2024-03-14,2024-03-14 11:25:00,2024-03-14 11:30:00,2024-03-14 11:30:00,47055.4,47135.5,47002.0,47135.5,TARGET HIT
2024-03-18,2024-03-18 13:05:00,2024-03-18 13:10:00,2024-03-18 14:30:00,46609.25,46726.174999999996,46531.3,46726.174999999996,TARGET HIT
2024-03-19,2024-03-19 11:25:00,2024-03-19 11:30:00,2024-03-19 11:30:00,46485.5,46458.3,46458.3,46526.299999999996,SL HIT
2024-03-20,2024-03-20 10:30:00,2024-03-20 10:40:00,2024-03-20 10:40:00,46123.4,46053.55,46053.55,46228.175,SL HIT
2024-03-21,2024-03-21 12:40:00,2024-03-21 12:45:00,2024-03-21 12:45:00,46752.75,46706.15,46706.15,46822.649999999994,SL HIT
2024-03-22,2024-03-22 10:20:00,2024-03-22 10:25:00,2024-03-22 15:10:00,46886.6,46803.75,46803.75,47010.875,SL HIT
2024-03-28,2024-03-28 11:10:00,2024-03-28 11:15:00,2024-03-28 11:15:00,47347.25,47322.25,47322.25,47384.75,SL HIT
2024-04-01,2024-04-01 10:15:00,2024-04-01 10:20:00,2024-04-01 10:20:00,47554.7,47523.55,47523.55,47601.42499999999,SL HIT
2024-04-02,2024-04-02 10:25:00,2024-04-02 10:30:00,2024-04-02 10:35:00,47586.9,47558.75,47558.75,47629.125,SL HIT
2024-04-04,2024-04-04 11:05:00,2024-04-04 11:10:00,2024-04-04 12:40:00,47860.0,47961.325000000004,47792.45,47961.325000000004,TARGET HIT
2024-04-08,2024-04-08 14:00:00,2024-04-08 14:05:00,2024-04-08 15:25:00,48575.0,48565.75,48533.05,48637.924999999996,EOD EXIT
2024-04-09,2024-04-09 14:30:00,2024-04-09 14:35:00,2024-04-09 14:35:00,48732.45,48706.5,48706.5,48771.37499999999,SL HIT
2024-04-15,2024-04-15 15:10:00,2024-04-15 15:15:00,2024-04-15 15:15:00,47783.3,47748.5,47748.5,47835.50000000001,SL HIT
2024-04-18,2024-04-18 10:25:00,2024-04-18 10:30:00,2024-04-18 10:30:00,47521.8,47479.6,47479.6,47585.100000000006,SL HIT
2024-04-19,2024-04-19 13:35:00,2024-04-19 13:45:00,2024-04-19 13:45:00,47300.65,47370.100000000006,47254.35,47370.100000000006,TARGET HIT
2024-04-25,2024-04-25 11:50:00,2024-04-25 12:25:00,2024-04-25 12:25:00,48206.6,48168.8,48168.8,48263.29999999999,SL HIT
2024-04-26,2024-04-26 10:50:00,2024-04-26 10:55:00,2024-04-26 11:05:00,48410.05,48372.45,48372.45,48466.45000000001,SL HIT
2024-04-29,2024-04-29 13:50:00,2024-04-29 13:55:00,2024-04-29 14:30:00,49328.85,49264.2,49264.2,49425.825,SL HIT
2024-04-30,2024-04-30 11:05:00,2024-04-30 11:10:00,2024-04-30 12:40:00,49584.0,49478.9,49478.9,49741.649999999994,SL HIT
2024-05-02,2024-05-02 11:45:00,2024-05-02 11:50:00,2024-05-02 11:55:00,49270.8,49226.3,49226.3,49337.55,SL HIT
2024-05-03,2024-05-03 10:40:00,2024-05-03 10:45:00,2024-05-03 10:55:00,49129.9,49048.35,49048.35,49252.225000000006,SL HIT
2024-05-06,2024-05-06 10:35:00,2024-05-06 10:40:00,2024-05-06 11:10:00,49184.4,49120.9,49120.9,49279.65,SL HIT
2024-05-07,2024-05-07 10:25:00,2024-05-07 10:30:00,2024-05-07 10:30:00,48516.95,48441.75,48441.75,48629.74999999999,SL HIT
2024-05-10,2024-05-10 10:30:00,2024-05-10 10:35:00,2024-05-10 10:50:00,47727.85,47639.25,47639.25,47860.75,SL HIT
2024-05-13,2024-05-13 10:20:00,2024-05-13 10:25:00,2024-05-13 10:35:00,47061.4,47005.05,47005.05,47145.925,SL HIT
2024-05-16,2024-05-16 11:40:00,2024-05-16 11:45:00,2024-05-16 12:05:00,47510.85,47622.524999999994,47436.4,47622.524999999994,TARGET HIT
2024-05-21,2024-05-21 10:15:00,2024-05-21 10:20:00,2024-05-21 11:15:00,48029.6,48132.2,47961.2,48132.2,TARGET HIT
2024-05-23,2024-05-23 14:50:00,2024-05-23 15:00:00,2024-05-23 15:05:00,48683.35,48797.575,48607.2,48797.575,TARGET HIT
2024-05-27,2024-05-27 12:35:00,2024-05-27 12:40:00,2024-05-27 12:40:00,49672.8,49638.8,49638.8,49723.8,SL HIT
2024-05-28,2024-05-28 13:15:00,2024-05-28 13:20:00,2024-05-28 13:20:00,49298.25,49269.25,49269.25,49341.75,SL HIT
2024-05-30,2024-05-30 13:10:00,2024-05-30 13:15:00,2024-05-30 13:15:00,48855.8,48814.45,48814.45,48917.82500000001,SL HIT
2024-05-31,2024-05-31 11:00:00,2024-05-31 11:15:00,2024-05-31 11:15:00,48702.75,48639.55,48639.55,48797.549999999996,SL HIT
2024-06-03,2024-06-03 10:55:00,2024-06-03 11:00:00,2024-06-03 11:15:00,50524.1,50597.899999999994,50474.9,50597.899999999994,TARGET HIT
2024-06-04,2024-06-04 12:50:00,2024-06-04 12:55:00,2024-06-04 13:00:00,47398.2,46833.05,46833.05,48245.92499999999,SL HIT
2024-06-05,2024-06-05 12:10:00,2024-06-05 12:15:00,2024-06-05 12:30:00,47682.75,47854.799999999996,47568.05,47854.799999999996,TARGET HIT
2024-06-06,2024-06-06 10:25:00,2024-06-06 10:35:00,2024-06-06 11:30:00,49605.85,49497.35,49497.35,49768.6,SL HIT
2024-06-07,2024-06-07 10:20:00,2024-06-07 10:25:00,2024-06-07 10:35:00,49360.1,49558.17499999999,49228.05,49558.17499999999,TARGET HIT
2024-06-10,2024-06-10 11:35:00,2024-06-10 11:40:00,2024-06-10 11:50:00,49968.95,49915.9,49915.9,50048.524999999994,SL HIT
2024-06-11,2024-06-11 11:00:00,2024-06-11 11:05:00,2024-06-11 11:25:00,49867.15,49812.6,49812.6,49948.975000000006,SL HIT
2024-06-19,2024-06-19 10:30:00,2024-06-19 10:55:00,2024-06-19 11:00:00,50824.4,51168.725000000006,50594.85,51168.725000000006,TARGET HIT
2024-06-20,2024-06-20 13:45:00,2024-06-20 15:15:00,2024-06-20 15:25:00,51818.55,51760.75,51749.25,51922.50000000001,EOD EXIT
2024-06-24,2024-06-24 10:55:00,2024-06-24 11:00:00,2024-06-24 11:00:00,51464.8,51526.675,51423.55,51526.675,TARGET HIT
2024-06-25,2024-06-25 10:50:00,2024-06-25 11:00:00,2024-06-25 11:05:00,52167.7,52125.0,52125.0,52231.74999999999,SL HIT
2024-06-26,2024-06-26 10:25:00,2024-06-26 10:30:00,2024-06-26 10:35:00,52525.55,52467.55,52467.55,52612.55,SL HIT
2024-06-27,2024-06-27 10:45:00,2024-06-27 10:50:00,2024-06-27 10:55:00,52742.0,52852.024999999994,52668.65,52852.024999999994,TARGET HIT
2024-06-28,2024-06-28 11:50:00,2024-06-28 11:55:00,2024-06-28 11:55:00,52811.95,52776.15,52776.15,52865.649999999994,SL HIT
2024-07-03,2024-07-03 10:20:00,2024-07-03 10:25:00,2024-07-03 10:25:00,53073.85,53171.649999999994,53008.65,53171.649999999994,TARGET HIT
2024-07-04,2024-07-04 10:45:00,2024-07-04 11:25:00,2024-07-04 14:10:00,52916.3,53066.90000000001,52815.9,53066.90000000001,TARGET HIT
2024-07-08,2024-07-08 10:55:00,2024-07-08 11:00:00,2024-07-08 11:05:00,52522.0,52463.6,52463.6,52609.600000000006,SL HIT
2024-07-10,2024-07-10 10:40:00,2024-07-10 11:35:00,2024-07-10 14:05:00,52165.75,52077.9,52077.9,52297.524999999994,SL HIT
2024-07-11,2024-07-11 14:20:00,2024-07-11 14:50:00,2024-07-11 14:50:00,52196.25,52288.799999999996,52134.55,52288.799999999996,TARGET HIT
2024-07-12,2024-07-12 12:00:00,2024-07-12 12:05:00,2024-07-12 12:10:00,52511.45,52575.87499999999,52468.5,52575.87499999999,TARGET HIT
2024-07-19,2024-07-19 11:15:00,2024-07-19 11:20:00,2024-07-19 12:30:00,52314.1,52257.95,52257.95,52398.325,SL HIT
2024-07-22,2024-07-22 10:35:00,2024-07-22 10:40:00,2024-07-22 10:50:00,52413.5,52348.75,52348.75,52510.625,SL HIT
2024-07-23,2024-07-23 10:15:00,2024-07-23 10:20:00,2024-07-23 11:00:00,52227.35,52381.7,52124.45,52381.7,TARGET HIT
2024-07-24,2024-07-24 10:35:00,2024-07-24 10:50:00,2024-07-24 10:50:00,51530.3,51406.15,51406.15,51716.52500000001,SL HIT
2024-07-25,2024-07-25 11:50:00,2024-07-25 11:55:00,2024-07-25 12:05:00,50851.9,50811.0,50811.0,50913.25,SL HIT
2024-07-26,2024-07-26 10:20:00,2024-07-26 10:30:00,2024-07-26 10:40:00,50785.65,50739.7,50739.7,50854.57500000001,SL HIT
2024-07-30,2024-07-30 14:05:00,2024-07-30 14:15:00,2024-07-30 14:50:00,51841.2,51784.85,51784.85,51925.72499999999,SL HIT
2024-08-01,2024-08-01 14:30:00,2024-08-01 14:35:00,2024-08-01 14:40:00,51512.05,51579.100000000006,51467.35,51579.100000000006,TARGET HIT
2024-08-02,2024-08-02 10:40:00,2024-08-02 10:45:00,2024-08-02 10:45:00,51424.8,51492.45000000001,51379.7,51492.45000000001,TARGET HIT
2024-08-06,2024-08-06 11:40:00,2024-08-06 12:00:00,2024-08-06 12:20:00,50204.75,50152.05,50152.05,50283.799999999996,SL HIT
2024-08-07,2024-08-07 13:00:00,2024-08-07 13:05:00,2024-08-07 13:05:00,49945.85,49893.9,49893.9,50023.774999999994,SL HIT
2024-08-16,2024-08-16 10:30:00,2024-08-16 10:40:00,2024-08-16 11:25:00,49915.9,50080.675,49806.05,50080.675,TARGET HIT
2024-08-19,2024-08-19 10:25:00,2024-08-19 10:30:00,2024-08-19 10:30:00,50413.1,50489.975,50361.85,50489.975,TARGET HIT
2024-08-20,2024-08-20 10:45:00,2024-08-20 11:05:00,2024-08-20 11:05:00,50786.85,50751.8,50751.8,50839.42499999999,SL HIT
2024-08-21,2024-08-21 11:10:00,2024-08-21 11:15:00,2024-08-21 11:20:00,50422.4,50540.225000000006,50343.85,50540.225000000006,TARGET HIT
2024-09-06,2024-09-06 10:15:00,2024-09-06 10:20:00,2024-09-06 11:25:00,50987.8,50868.2,50868.2,51167.20000000001,SL HIT
2024-09-09,2024-09-09 10:20:00,2024-09-09 10:25:00,2024-09-09 10:35:00,50585.5,50643.174999999996,50547.05,50643.174999999996,TARGET HIT
2024-09-10,2024-09-10 10:50:00,2024-09-10 10:55:00,2024-09-10 10:55:00,51086.9,51129.8,51058.3,51129.8,TARGET HIT
2024-09-11,2024-09-11 11:25:00,2024-09-11 11:30:00,2024-09-11 11:35:00,51284.95,51218.5,51218.5,51384.62499999999,SL HIT
2024-09-12,2024-09-12 12:05:00,2024-09-12 12:10:00,2024-09-12 12:20:00,51197.25,51152.9,51152.9,51263.774999999994,SL HIT
2024-09-19,2024-09-19 11:40:00,2024-09-19 11:50:00,2024-09-19 15:25:00,52955.75,53045.15,52847.9,53117.524999999994,EOD EXIT
2024-09-20,2024-09-20 14:05:00,2024-09-20 14:15:00,2024-09-20 14:20:00,53426.85,53348.05,53348.05,53545.04999999999,SL HIT
2024-09-30,2024-09-30 10:50:00,2024-09-30 10:55:00,2024-09-30 11:00:00,53250.8,53214.15,53214.15,53305.77500000001,SL HIT
2024-10-03,2024-10-03 15:15:00,2024-10-03 15:20:00,2024-10-03 15:25:00,51861.05,51860.85,51815.3,51929.675,EOD EXIT
2024-10-04,2024-10-04 10:35:00,2024-10-04 10:40:00,2024-10-04 10:40:00,51919.8,52027.12500000001,51848.25,52027.12500000001,TARGET HIT
2024-10-07,2024-10-07 11:30:00,2024-10-07 14:50:00,2024-10-07 14:50:00,51371.05,51284.25,51284.25,51501.25000000001,SL HIT
2024-10-08,2024-10-08 10:45:00,2024-10-08 10:50:00,2024-10-08 11:15:00,51033.75,50968.7,50968.7,51131.325000000004,SL HIT
2024-10-10,2024-10-10 13:45:00,2024-10-10 13:55:00,2024-10-10 13:55:00,51561.05,51513.1,51513.1,51632.975000000006,SL HIT
2024-10-11,2024-10-11 12:10:00,2024-10-11 12:15:00,2024-10-11 12:25:00,51096.75,51157.950000000004,51055.95,51157.950000000004,TARGET HIT
2024-10-15,2024-10-15 10:55:00,2024-10-15 12:00:00,2024-10-15 15:25:00,51870.7,51945.4,51748.85,52053.47499999999,EOD EXIT
2024-10-18,2024-10-18 11:50:00,2024-10-18 11:55:00,2024-10-18 12:00:00,51754.95,51839.399999999994,51698.65,51839.399999999994,TARGET HIT
2024-10-22,2024-10-22 12:30:00,2024-10-22 14:10:00,2024-10-22 14:15:00,51611.8,51527.05,51527.05,51738.925,SL HIT
2024-10-23,2024-10-23 10:25:00,2024-10-23 10:30:00,2024-10-23 12:15:00,51268.25,51167.1,51167.1,51419.975000000006,SL HIT
2024-10-24,2024-10-24 10:20:00,2024-10-24 10:25:00,2024-10-24 10:30:00,51642.25,51729.475000000006,51584.1,51729.475000000006,TARGET HIT
2024-10-25,2024-10-25 11:20:00,2024-10-25 14:55:00,2024-10-25 14:55:00,50715.15,50646.7,50646.7,50817.82500000001,SL HIT
2024-10-28,2024-10-28 12:00:00,2024-10-28 12:05:00,2024-10-28 12:10:00,51419.7,51499.79999999999,51366.3,51499.79999999999,TARGET HIT
2024-10-29,2024-10-29 12:05:00,2024-10-29 12:10:00,2024-10-29 12:50:00,51734.6,51827.375,51672.75,51827.375,TARGET HIT
2024-10-30,2024-10-30 10:25:00,2024-10-30 10:30:00,2024-10-30 10:45:00,51823.3,51958.75000000001,51733.0,51958.75000000001,TARGET HIT
2024-10-31,2024-10-31 12:35:00,2024-10-31 13:40:00,2024-10-31 13:40:00,51475.55,51443.2,51443.2,51524.07500000001,SL HIT
2024-11-05,2024-11-05 14:35:00,2024-11-05 14:40:00,2024-11-05 15:00:00,52165.3,52257.70000000001,52103.7,52257.70000000001,TARGET HIT
2024-11-06,2024-11-06 10:30:00,2024-11-06 10:35:00,2024-11-06 11:30:00,52262.4,52374.975000000006,52187.35,52374.975000000006,TARGET HIT
2024-11-07,2024-11-07 11:10:00,2024-11-07 12:30:00,2024-11-07 12:30:00,51972.25,51923.25,51923.25,52045.75,SL HIT
2024-11-08,2024-11-08 11:25:00,2024-11-08 11:30:00,2024-11-08 11:35:00,51641.8,51680.50000000001,51616.0,51680.50000000001,TARGET HIT
2024-11-11,2024-11-11 11:20:00,2024-11-11 11:25:00,2024-11-11 11:25:00,52146.05,52085.3,52085.3,52237.175,SL HIT
2024-11-12,2024-11-12 10:45:00,2024-11-12 10:50:00,2024-11-12 12:40:00,51702.9,51586.35,51586.35,51877.725000000006,SL HIT
2024-11-13,2024-11-13 14:35:00,2024-11-13 15:20:00,2024-11-13 15:25:00,50266.0,50290.5,50189.8,50380.299999999996,EOD EXIT
2024-11-14,2024-11-14 11:05:00,2024-11-14 11:15:00,2024-11-14 11:15:00,50055.6,49970.3,49970.3,50183.54999999999,SL HIT
2024-11-21,2024-11-21 10:55:00,2024-11-21 11:00:00,2024-11-21 11:05:00,50133.35,50211.875,50081.0,50211.875,TARGET HIT
2024-11-22,2024-11-22 10:35:00,2024-11-22 10:40:00,2024-11-22 10:40:00,50801.9,50751.6,50751.6,50877.350000000006,SL HIT
2024-11-25,2024-11-25 13:40:00,2024-11-25 13:45:00,2024-11-25 13:55:00,52050.55,52014.95,52014.95,52103.95000000001,SL HIT
2024-11-26,2024-11-26 10:40:00,2024-11-26 10:45:00,2024-11-26 11:15:00,52113.5,52057.7,52057.7,52197.200000000004,SL HIT
2024-11-28,2024-11-28 11:35:00,2024-11-28 11:40:00,2024-11-28 11:45:00,52113.4,52177.600000000006,52070.6,52177.600000000006,TARGET HIT
2024-12-03,2024-12-03 11:10:00,2024-12-03 11:15:00,2024-12-03 11:15:00,52685.45,52713.95,52666.45,52713.95,TARGET HIT
2024-12-04,2024-12-04 10:25:00,2024-12-04 10:30:00,2024-12-04 10:50:00,52995.7,53073.325,52943.95,53073.325,TARGET HIT
2024-12-05,2024-12-05 12:50:00,2024-12-05 12:55:00,2024-12-05 13:10:00,53518.05,53616.15000000001,53452.65,53616.15000000001,TARGET HIT
2024-12-09,2024-12-09 11:35:00,2024-12-09 11:40:00,2024-12-09 11:50:00,53703.25,53677.5,53677.5,53741.875,SL HIT
2024-12-10,2024-12-10 12:40:00,2024-12-10 12:45:00,2024-12-10 14:50:00,53381.8,53500.52500000001,53302.65,53500.52500000001,TARGET HIT
2024-12-11,2024-12-11 11:05:00,2024-12-11 11:10:00,2024-12-11 11:15:00,53505.05,53471.85,53471.85,53554.850000000006,SL HIT
2024-12-13,2024-12-13 12:05:00,2024-12-13 12:10:00,2024-12-13 12:25:00,53002.1,53137.625,52911.75,53137.625,TARGET HIT
2024-12-17,2024-12-17 12:45:00,2024-12-17 12:50:00,2024-12-17 12:55:00,52913.25,52979.25,52869.25,52979.25,TARGET HIT
2024-12-18,2024-12-18 11:05:00,2024-12-18 11:10:00,2024-12-18 11:25:00,52295.5,52230.9,52230.9,52392.399999999994,SL HIT
2024-12-20,2024-12-20 12:20:00,2024-12-20 12:25:00,2024-12-20 12:40:00,51300.3,51204.45,51204.45,51444.07500000001,SL HIT
2024-12-23,2024-12-23 10:25:00,2024-12-23 10:30:00,2024-12-23 10:45:00,51364.0,51272.75,51272.75,51500.875,SL HIT
2024-12-26,2024-12-26 11:50:00,2024-12-26 12:00:00,2024-12-26 12:05:00,51218.85,51149.15,51149.15,51323.399999999994,SL HIT
2024-12-30,2024-12-30 10:40:00,2024-12-30 10:45:00,2024-12-30 11:00:00,51485.75,51432.4,51432.4,51565.774999999994,SL HIT
2025-01-02,2025-01-02 12:15:00,2025-01-02 12:20:00,2025-01-02 12:25:00,51129.95,51202.47499999999,51081.6,51202.47499999999,TARGET HIT
2025-01-03,2025-01-03 11:55:00,2025-01-03 12:00:00,2025-01-03 12:05:00,51351.45,51306.3,51306.3,51419.17499999999,SL HIT
2025-01-06,2025-01-06 11:15:00,2025-01-06 11:20:00,2025-01-06 11:45:00,50289.65,50193.1,50193.1,50434.475000000006,SL HIT
2025-01-08,2025-01-08 11:15:00,2025-01-08 11:25:00,2025-01-08 12:00:00,49681.6,49557.15,49557.15,49868.274999999994,SL HIT
2025-01-09,2025-01-09 12:45:00,2025-01-09 13:05:00,2025-01-09 14:05:00,49351.6,49446.399999999994,49288.4,49446.399999999994,TARGET HIT
2025-01-10,2025-01-10 10:30:00,2025-01-10 10:35:00,2025-01-10 10:35:00,49031.55,48971.75,48971.75,49121.25000000001,SL HIT
2025-01-13,2025-01-13 14:40:00,2025-01-13 14:45:00,2025-01-13 15:25:00,47988.9,48050.6,47898.35,48124.725000000006,EOD EXIT
2025-01-14,2025-01-14 12:10:00,2025-01-14 12:45:00,2025-01-14 12:50:00,48538.35,48589.79999999999,48504.05,48589.79999999999,TARGET HIT
2025-01-15,2025-01-15 10:55:00,2025-01-15 11:00:00,2025-01-15 11:00:00,49052.5,49007.15,49007.15,49120.524999999994,SL HIT
2025-01-16,2025-01-16 13:05:00,2025-01-16 13:10:00,2025-01-16 13:35:00,49416.2,49362.65,49362.65,49496.524999999994,SL HIT
2025-01-17,2025-01-17 10:50:00,2025-01-17 11:05:00,2025-01-17 11:05:00,48413.5,48362.45,48362.45,48490.075000000004,SL HIT
2025-01-20,2025-01-20 12:15:00,2025-01-20 12:20:00,2025-01-20 12:20:00,49329.2,49385.37499999999,49291.75,49385.37499999999,TARGET HIT
2025-01-21,2025-01-21 13:10:00,2025-01-21 13:15:00,2025-01-21 13:15:00,48862.3,48813.1,48813.1,48936.100000000006,SL HIT
2025-01-23,2025-01-23 11:25:00,2025-01-23 11:30:00,2025-01-23 11:30:00,48722.2,48681.05,48681.05,48783.92499999999,SL HIT
2025-01-24,2025-01-24 13:05:00,2025-01-24 13:10:00,2025-01-24 13:20:00,48566.3,48505.45,48505.45,48657.57500000001,SL HIT
2025-01-27,2025-01-27 11:10:00,2025-01-27 11:15:00,2025-01-27 11:20:00,48094.35,48202.649999999994,48022.15,48202.649999999994,TARGET HIT
2025-01-28,2025-01-28 11:45:00,2025-01-28 11:50:00,2025-01-28 12:00:00,49009.25,49108.924999999996,48942.8,49108.924999999996,TARGET HIT
2025-01-29,2025-01-29 11:55:00,2025-01-29 12:00:00,2025-01-29 12:05:00,49054.4,49027.9,49027.9,49094.15,SL HIT
2025-01-31,2025-01-31 11:00:00,2025-01-31 12:00:00,2025-01-31 12:35:00,49361.9,49462.850000000006,49294.6,49462.850000000006,TARGET HIT
2025-02-01,2025-02-01 10:20:00,2025-02-01 10:25:00,2025-02-01 10:30:00,49788.8,49754.4,49754.4,49840.40000000001,SL HIT
2025-02-03,2025-02-03 12:20:00,2025-02-03 12:25:00,2025-02-03 12:45:00,49204.0,49172.75,49172.75,49250.875,SL HIT
2025-02-04,2025-02-04 12:00:00,2025-02-04 12:05:00,2025-02-04 12:15:00,49823.75,49906.625,49768.5,49906.625,TARGET HIT
2025-02-06,2025-02-06 14:50:00,2025-02-06 14:55:00,2025-02-06 15:20:00,50346.95,50433.42499999999,50289.3,50433.42499999999,TARGET HIT
2025-02-07,2025-02-07 10:25:00,2025-02-07 10:35:00,2025-02-07 11:20:00,50188.1,50406.79999999999,50042.3,50406.79999999999,TARGET HIT
2025-02-10,2025-02-10 10:15:00,2025-02-10 10:20:00,2025-02-10 10:45:00,49792.3,49716.9,49716.9,49905.40000000001,SL HIT
2025-02-11,2025-02-11 14:40:00,2025-02-11 14:45:00,2025-02-11 14:50:00,49353.3,49426.57500000001,49304.45,49426.57500000001,TARGET HIT
2025-02-12,2025-02-12 11:20:00,2025-02-12 11:25:00,2025-02-12 11:35:00,49083.65,49003.95,49003.95,49203.20000000001,SL HIT
2025-02-13,2025-02-13 13:40:00,2025-02-13 13:55:00,2025-02-13 14:10:00,49378.25,49307.5,49307.5,49484.375,SL HIT
2025-02-14,2025-02-14 14:55:00,2025-02-14 15:05:00,2025-02-14 15:25:00,49143.75,49057.75,49025.7,49320.825000000004,EOD EXIT
2025-02-17,2025-02-17 12:20:00,2025-02-17 12:25:00,2025-02-17 12:40:00,48775.45,48844.45,48729.45,48844.45,TARGET HIT
2025-02-18,2025-02-18 10:20:00,2025-02-18 10:45:00,2025-02-18 11:10:00,48936.25,48847.4,48847.4,49069.524999999994,SL HIT
