Date,Hammer Time,Open,High,Low,Close,Previous 1Hr Fall,Max Move Next 30 Min,SL Hit,SL Hit Time
2022-05-23,2022-05-23 14:50:00,34404.9,34415.2,34367.1,34415.2,394.3,22.9,True,2022-05-23 15:00:00
2022-05-26,2022-05-26 13:20:00,34906.9,34913.4,34842.3,34898.2,469.0,47.9,True,2022-05-26 13:50:00
2022-05-26,2022-05-26 14:05:00,34789.5,34797.7,34742.9,34793.8,207.2,277.6,False,
2022-05-30,2022-05-30 12:20:00,35851.6,35864.2,35821.8,35863.1,237.3,80.8,False,
2022-06-01,2022-06-01 14:55:00,35378.9,35385.4,35357.2,35382.4,244.6,366.8,False,
2022-06-06,2022-06-06 10:30:00,35276.8,35282.8,35214.2,35256.8,273.8,78.1,False,
2022-06-06,2022-06-06 10:45:00,35233.8,35247.3,35196.5,35245.2,243.8,89.7,False,
2022-06-08,2022-06-08 14:10:00,34894.0,34895.4,34848.6,34888.3,323.8,82.1,False,
2022-06-14,2022-06-14 10:50:00,33464.6,33480.6,33432.4,33478.6,201.5,139.5,False,
2022-06-14,2022-06-14 12:50:00,33350.6,33354.4,33308.6,33340.0,221.0,142.8,False,
2022-06-14,2022-06-14 14:15:00,33236.9,33239.2,33204.4,33228.9,249.7,0.0,True,2022-06-14 14:20:00
2022-06-14,2022-06-14 14:45:00,33251.5,33258.9,33213.4,33255.3,203.4,141.5,False,
2022-06-15,2022-06-15 10:15:00,33380.8,33393.4,33327.9,33393.4,233.5,50.1,False,
2022-06-16,2022-06-16 13:10:00,32951.7,32956.9,32915.4,32939.9,278.9,0.0,True,2022-06-16 13:15:00
2022-06-16,2022-06-16 14:05:00,32794.9,32795.9,32732.4,32795.9,355.6,36.5,True,2022-06-16 14:15:00
2022-06-17,2022-06-17 12:45:00,32686.6,32686.9,32632.3,32678.0,325.9,132.5,True,2022-06-17 13:10:00
2022-06-20,2022-06-20 10:25:00,32692.4,32702.8,32646.4,32677.9,362.6,0.0,True,2022-06-20 10:30:00
2022-06-20,2022-06-20 11:00:00,32638.9,32638.9,32597.6,32630.4,200.2,109.2,False,
2022-06-20,2022-06-20 11:15:00,32696.2,32698.7,32648.5,32688.7,217.8,50.9,False,
2022-06-21,2022-06-21 13:45:00,33495.2,33498.0,33438.9,33485.0,322.0,47.8,False,
2022-06-23,2022-06-23 14:25:00,33033.6,33052.8,32962.0,33049.6,613.1,257.0,False,
2022-06-27,2022-06-27 10:30:00,33918.3,33930.2,33904.1,33924.8,208.0,49.4,True,2022-06-27 10:50:00
2022-06-28,2022-06-28 13:25:00,33563.1,33580.8,33536.5,33574.9,237.2,97.3,False,
2022-06-28,2022-06-28 13:55:00,33605.8,33608.1,33576.8,33597.9,215.1,0.0,True,2022-06-28 14:00:00
2022-06-30,2022-06-30 10:35:00,33409.2,33422.2,33387.1,33418.8,320.2,105.3,False,
2022-06-30,2022-06-30 10:55:00,33417.1,33425.3,33370.2,33408.2,237.7,86.7,False,
2022-07-04,2022-07-04 10:20:00,33663.4,33668.9,33651.9,33666.4,220.0,0.0,True,2022-07-04 10:25:00
2022-07-05,2022-07-05 14:30:00,34073.1,34082.1,34056.4,34078.2,262.6,0.0,True,2022-07-05 14:35:00
2022-07-07,2022-07-07 13:50:00,34831.2,34849.9,34809.9,34840.9,218.2,0.0,True,2022-07-07 13:55:00
2022-07-07,2022-07-07 14:40:00,34857.8,34870.8,34828.7,34864.5,289.0,84.8,False,
2022-07-11,2022-07-11 14:30:00,35506.9,35524.5,35485.9,35516.4,248.9,25.2,True,2022-07-11 14:45:00
2022-07-11,2022-07-11 14:40:00,35499.0,35510.2,35454.9,35507.6,239.0,35.5,False,
2022-07-13,2022-07-13 11:15:00,35061.6,35075.2,35032.7,35071.1,237.8,58.0,False,
2022-07-19,2022-07-19 12:25:00,35591.6,35595.6,35556.6,35580.9,220.1,27.4,True,2022-07-19 12:50:00
2022-07-21,2022-07-21 11:50:00,36285.6,36287.9,36266.8,36282.8,258.2,27.6,True,2022-07-21 12:15:00
2022-07-22,2022-07-22 12:30:00,36684.4,36686.3,36660.4,36676.4,231.6,110.1,False,
2022-07-25,2022-07-25 10:45:00,36584.9,36594.1,36544.1,36593.1,272.9,31.3,True,2022-07-25 11:05:00
2022-07-27,2022-07-27 10:25:00,36510.2,36515.2,36482.9,36504.9,310.0,0.0,True,2022-07-27 10:30:00
2022-07-27,2022-07-27 10:55:00,36588.2,36593.3,36573.8,36590.8,227.3,37.9,True,2022-07-27 11:05:00
2022-07-29,2022-07-29 10:50:00,37408.9,37412.9,37355.1,37397.2,355.9,0.0,True,2022-07-29 10:55:00
2022-07-29,2022-07-29 11:20:00,37410.8,37417.2,37371.4,37399.6,261.0,111.3,False,
2022-08-01,2022-08-01 11:05:00,37743.9,37750.8,37708.9,37749.3,244.2,5.8,False,
2022-08-02,2022-08-02 11:55:00,37999.8,38015.4,37975.0,38007.9,245.5,18.3,False,
2022-08-02,2022-08-02 12:05:00,37989.6,37989.6,37941.2,37976.4,267.8,40.0,True,2022-08-02 12:35:00
2022-08-02,2022-08-02 12:10:00,37979.9,37993.8,37964.4,37987.6,259.4,28.8,True,2022-08-02 12:35:00
2022-08-03,2022-08-03 10:15:00,37875.8,37879.2,37811.1,37866.4,256.7,4.4,True,2022-08-03 10:25:00
2022-08-03,2022-08-03 10:55:00,37786.7,37799.1,37766.9,37793.6,222.5,51.8,True,2022-08-03 11:05:00
2022-08-04,2022-08-04 12:55:00,37705.9,37721.6,37677.4,37716.4,253.5,56.2,True,2022-08-04 13:05:00
2022-08-05,2022-08-05 11:40:00,38051.1,38051.1,38009.8,38045.8,208.8,82.3,False,
2022-08-05,2022-08-05 11:45:00,38043.9,38055.1,38010.0,38055.1,208.8,73.0,False,
2022-08-08,2022-08-08 10:35:00,38100.3,38118.6,38063.1,38116.8,335.4,34.4,False,
2022-08-18,2022-08-18 12:00:00,39354.6,39365.2,39307.5,39340.9,233.8,83.7,False,
2022-08-23,2022-08-23 10:40:00,38317.1,38317.1,38228.0,38306.2,260.0,24.6,True,2022-08-23 11:05:00
2022-08-24,2022-08-24 14:25:00,38835.4,38843.9,38807.3,38842.2,218.2,97.2,False,
2022-08-26,2022-08-26 11:35:00,39109.0,39110.4,39074.9,39100.4,263.0,123.2,False,
2022-08-26,2022-08-26 11:40:00,39101.1,39119.9,39050.7,39119.9,238.3,103.7,False,
2022-08-26,2022-08-26 12:20:00,39151.6,39164.4,39122.4,39163.4,210.0,56.3,False,
2022-09-01,2022-09-01 10:50:00,39551.6,39554.2,39507.2,39540.2,350.1,42.0,True,2022-09-01 11:05:00
2022-09-01,2022-09-01 11:55:00,39394.5,39397.4,39330.2,39382.9,254.3,131.2,False,
2022-09-05,2022-09-05 10:25:00,39798.1,39798.9,39773.1,39791.1,227.9,3.6,True,2022-09-05 10:35:00
2022-09-05,2022-09-05 10:30:00,39789.5,39794.7,39755.8,39794.7,224.8,0.0,True,2022-09-05 10:35:00
2022-09-06,2022-09-06 10:50:00,39703.9,39704.1,39667.4,39694.4,291.3,127.8,False,
2022-09-06,2022-09-06 11:10:00,39790.6,39803.1,39759.7,39800.8,235.6,51.7,False,
2022-09-06,2022-09-06 14:50:00,39689.1,39704.1,39646.9,39699.1,275.2,48.5,True,2022-09-06 15:20:00
2022-09-07,2022-09-07 10:15:00,39444.3,39456.4,39413.6,39452.1,240.0,10.0,True,2022-09-07 10:35:00
2022-09-09,2022-09-09 13:40:00,40343.4,40346.3,40307.2,40336.3,232.0,116.6,False,
2022-09-14,2022-09-14 14:15:00,41526.9,41528.7,41495.4,41523.1,254.5,103.8,False,
2022-09-14,2022-09-14 14:40:00,41599.6,41605.1,41563.6,41593.9,348.0,0.0,True,2022-09-14 14:45:00
2022-09-15,2022-09-15 10:50:00,41230.6,41253.1,41182.9,41245.1,493.0,71.3,False,
2022-09-15,2022-09-15 11:15:00,41216.6,41242.7,41154.9,41241.8,394.0,151.3,False,
2022-09-15,2022-09-15 11:25:00,41311.9,41325.6,41264.5,41323.8,337.2,62.0,True,2022-09-15 11:40:00
2022-09-15,2022-09-15 11:30:00,41326.6,41326.6,41257.5,41304.8,295.4,88.3,True,2022-09-15 11:50:00
2022-09-15,2022-09-15 13:45:00,41264.1,41266.4,41209.1,41254.5,238.5,132.4,False,
2022-09-16,2022-09-16 13:20:00,40817.8,40846.3,40775.9,40835.7,359.9,52.5,True,2022-09-16 13:30:00
2022-09-16,2022-09-16 14:05:00,40617.2,40635.9,40569.6,40628.6,359.7,38.4,True,2022-09-16 14:20:00
2022-09-19,2022-09-19 10:30:00,41070.1,41072.4,41028.6,41057.4,471.3,112.9,False,
2022-09-21,2022-09-21 10:45:00,41327.1,41341.1,41311.4,41334.4,251.1,38.1,False,
2022-09-21,2022-09-21 10:55:00,41345.2,41346.8,41315.6,41339.7,251.1,16.9,True,2022-09-21 11:25:00
2022-09-21,2022-09-21 11:00:00,41340.8,41342.4,41312.4,41336.4,251.1,20.2,True,2022-09-21 11:25:00
2022-09-21,2022-09-21 12:25:00,40932.6,40940.0,40889.1,40939.9,407.6,217.0,False,
2022-09-22,2022-09-22 10:20:00,40818.9,40820.2,40763.1,40812.4,344.3,0.0,True,2022-09-22 10:25:00
2022-09-22,2022-09-22 10:35:00,40730.6,40734.4,40681.7,40718.2,458.3,138.2,False,
2022-09-22,2022-09-22 10:55:00,40782.1,40782.1,40722.0,40768.9,359.3,87.5,True,2022-09-22 11:15:00
2022-09-22,2022-09-22 11:10:00,40763.2,40763.6,40712.9,40754.8,237.2,0.0,True,2022-09-22 11:15:00
2022-09-22,2022-09-22 11:55:00,40653.6,40666.4,40606.6,40663.7,254.8,0.0,True,2022-09-22 12:00:00
2022-09-22,2022-09-22 12:30:00,40484.1,40485.9,40453.9,40481.2,236.1,49.6,True,2022-09-22 12:40:00
2022-09-22,2022-09-22 14:40:00,40795.8,40802.9,40758.7,40785.9,212.0,0.0,True,2022-09-22 14:45:00
2022-09-23,2022-09-23 10:45:00,39775.6,39799.6,39726.4,39796.6,314.9,90.8,True,2022-09-23 11:15:00
2022-09-23,2022-09-23 12:20:00,39611.1,39636.6,39561.6,39629.4,242.1,82.0,False,
2022-09-23,2022-09-23 14:25:00,39493.6,39497.5,39416.2,39474.6,204.3,114.8,False,
2022-09-23,2022-09-23 14:30:00,39473.1,39477.7,39412.7,39459.2,231.5,130.2,False,
2022-09-26,2022-09-26 11:45:00,38608.2,38639.8,38567.9,38625.9,224.9,197.9,False,
2022-09-26,2022-09-26 12:25:00,38721.4,38727.3,38656.2,38706.0,255.9,225.8,False,
2022-09-26,2022-09-26 14:05:00,38675.0,38696.9,38650.4,38687.1,367.9,185.0,False,
2022-09-27,2022-09-27 13:35:00,38628.4,38629.7,38553.4,38615.9,265.3,37.9,False,
2022-09-27,2022-09-27 13:40:00,38614.6,38622.6,38583.6,38605.2,265.3,48.6,True,2022-09-27 14:10:00
2022-09-27,2022-09-27 14:25:00,38429.9,38450.4,38340.3,38401.0,257.6,0.0,True,2022-09-27 14:30:00
2022-09-28,2022-09-28 13:10:00,38176.1,38195.6,38146.2,38187.8,226.9,101.6,True,2022-09-28 13:40:00
2022-09-29,2022-09-29 10:30:00,37995.5,37997.2,37956.9,37991.8,319.5,110.3,False,
2022-09-29,2022-09-29 13:00:00,37617.9,37634.9,37562.6,37630.4,274.4,30.5,False,
2022-09-30,2022-09-30 11:35:00,38329.6,38348.3,38306.8,38339.1,356.2,131.3,False,
2022-09-30,2022-09-30 12:05:00,38392.5,38415.5,38348.1,38410.2,319.8,221.9,False,
2022-09-30,2022-09-30 14:05:00,38730.9,38751.6,38683.0,38750.5,208.4,60.5,True,2022-09-30 14:30:00
2022-10-03,2022-10-03 10:15:00,38238.1,38238.1,38158.1,38224.4,453.1,55.6,False,
2022-10-07,2022-10-07 10:15:00,38976.6,38983.8,38931.6,38969.0,306.6,0.0,True,2022-10-07 10:20:00
2022-10-07,2022-10-07 14:25:00,39009.4,39022.9,38985.9,39020.9,211.6,214.2,False,
2022-10-10,2022-10-10 14:10:00,38903.9,38917.6,38845.9,38888.1,357.4,192.0,False,
2022-10-10,2022-10-10 14:20:00,38950.1,38950.1,38904.4,38948.7,324.0,170.7,False,
2022-10-10,2022-10-10 14:55:00,39090.9,39095.8,39042.2,39079.5,273.5,79.7,False,
2022-10-13,2022-10-13 11:05:00,38704.8,38708.0,38673.6,38694.5,257.2,0.0,True,2022-10-13 11:10:00
2022-10-14,2022-10-14 11:00:00,39303.9,39312.4,39244.7,39285.1,230.8,138.2,False,
2022-10-14,2022-10-14 11:20:00,39383.2,39404.7,39345.4,39401.0,212.9,22.3,False,
2022-10-18,2022-10-18 10:40:00,40288.1,40306.6,40241.8,40304.8,222.0,25.2,False,
2022-10-19,2022-10-19 13:30:00,40382.1,40387.8,40352.4,40372.5,211.2,2.6,True,2022-10-19 13:40:00
2022-10-20,2022-10-20 11:25:00,39933.1,39943.0,39872.2,39917.0,215.3,73.7,False,
2022-10-21,2022-10-21 14:35:00,40699.2,40716.6,40672.6,40708.6,338.9,0.0,True,2022-10-21 14:40:00
2022-10-28,2022-10-28 11:45:00,40994.6,41022.0,40954.6,41010.6,229.8,48.5,False,
2022-10-28,2022-10-28 12:00:00,40996.7,40996.7,40924.2,40972.8,240.2,86.3,False,
2022-11-11,2022-11-11 12:00:00,42235.2,42237.9,42192.3,42229.8,206.9,115.7,False,
2022-11-11,2022-11-11 12:20:00,42310.2,42313.3,42249.4,42306.2,237.7,39.3,False,
2022-11-14,2022-11-14 10:15:00,42020.9,42033.7,41983.4,42028.5,210.4,42.9,False,
2022-12-01,2022-12-01 13:35:00,43187.1,43201.9,43145.4,43200.8,233.2,45.2,True,2022-12-01 13:50:00
2022-12-08,2022-12-08 10:20:00,43360.8,43370.4,43345.4,43367.4,263.2,35.1,True,2022-12-08 10:45:00
2022-12-09,2022-12-09 10:15:00,43806.1,43819.0,43777.1,43815.4,203.3,0.0,True,2022-12-09 10:20:00
2022-12-16,2022-12-16 14:40:00,43197.8,43212.4,43170.9,43210.4,213.5,38.9,True,2022-12-16 14:50:00
2022-12-22,2022-12-22 14:05:00,42513.9,42549.4,42459.9,42534.1,227.6,103.8,False,
2022-12-26,2022-12-26 14:25:00,42546.4,42572.9,42510.1,42564.2,251.4,281.9,False,
2022-12-26,2022-12-26 14:45:00,42763.4,42791.1,42713.9,42782.7,491.9,27.4,True,2022-12-26 15:05:00
2022-12-28,2022-12-28 11:25:00,42984.8,42990.4,42951.2,42976.1,250.3,19.7,False,
2023-01-04,2023-01-04 10:35:00,43287.3,43295.6,43249.6,43278.9,354.7,0.7,True,2023-01-04 10:50:00
2023-01-04,2023-01-04 11:25:00,43133.1,43135.4,43107.3,43134.9,211.9,24.4,True,2023-01-04 11:45:00
2023-01-05,2023-01-05 10:20:00,42843.6,42852.8,42813.4,42834.2,407.5,36.2,True,2023-01-05 10:35:00
2023-01-05,2023-01-05 14:00:00,42471.9,42474.1,42427.6,42462.6,328.2,0.0,True,2023-01-05 14:10:00
2023-01-06,2023-01-06 13:40:00,41993.5,41999.6,41966.4,41987.1,310.8,105.6,False,
2023-01-06,2023-01-06 14:30:00,42014.6,42021.0,41965.6,42006.2,215.7,194.2,False,
2023-01-06,2023-01-06 14:40:00,42005.0,42026.3,41975.1,42019.2,215.7,241.6,False,
2023-01-09,2023-01-09 11:50:00,42683.9,42689.9,42667.1,42689.9,208.9,26.9,True,2023-01-09 12:00:00
2023-01-11,2023-01-11 11:40:00,42106.2,42121.8,42083.1,42114.7,212.3,199.4,False,
2023-01-11,2023-01-11 14:10:00,42110.9,42118.8,42074.4,42100.8,212.0,159.2,False,
2023-01-12,2023-01-12 11:05:00,41986.6,41992.3,41961.9,41979.8,258.5,0.0,True,2023-01-12 11:10:00
2023-01-13,2023-01-13 10:35:00,41996.9,42007.6,41953.1,41985.3,317.3,12.6,True,2023-01-13 10:50:00
2023-01-16,2023-01-16 14:00:00,42201.9,42216.0,42148.4,42209.2,310.5,41.2,True,2023-01-16 14:25:00
2023-01-23,2023-01-23 10:20:00,42930.6,42943.2,42912.6,42938.8,246.0,42.9,False,
2023-01-23,2023-01-23 10:25:00,42938.1,42948.1,42923.1,42943.8,241.2,37.9,True,2023-01-23 10:40:00
2023-01-25,2023-01-25 11:10:00,41987.8,41994.8,41956.8,41979.1,266.2,15.2,True,2023-01-25 11:20:00
2023-01-25,2023-01-25 13:40:00,41808.2,41811.4,41793.6,41803.6,236.1,112.0,False,
2023-01-25,2023-01-25 14:15:00,41860.4,41866.4,41829.6,41852.6,211.5,0.0,True,2023-01-25 14:20:00
2023-01-27,2023-01-27 14:35:00,40280.5,40280.5,40216.6,40268.6,276.0,0.0,True,2023-01-27 14:40:00
2023-01-30,2023-01-30 10:25:00,40280.1,40280.1,40206.6,40258.6,577.0,48.0,True,2023-01-30 10:40:00
2023-01-30,2023-01-30 10:45:00,40102.1,40102.1,39981.2,40068.1,418.9,29.9,True,2023-01-30 11:00:00
2023-01-30,2023-01-30 11:00:00,39990.2,40001.6,39921.4,39970.9,447.4,140.7,False,
2023-01-30,2023-01-30 11:55:00,40164.6,40169.2,40099.0,40152.1,246.3,12.0,True,2023-01-30 12:10:00
2023-01-30,2023-01-30 12:00:00,40154.2,40154.2,40098.8,40150.1,247.8,14.0,True,2023-01-30 12:10:00
2023-01-30,2023-01-30 12:20:00,39967.7,39967.7,39931.1,39958.1,234.1,0.0,True,2023-01-30 12:25:00
2023-01-31,2023-01-31 10:30:00,40394.5,40416.8,40347.9,40412.8,284.7,117.1,False,
2023-01-31,2023-01-31 14:45:00,40550.1,40558.9,40503.4,40537.8,311.6,182.9,False,
2023-02-01,2023-02-01 10:40:00,41230.6,41257.5,41183.2,41253.9,322.0,98.5,False,
2023-02-01,2023-02-01 11:20:00,41128.0,41156.8,40996.9,41156.8,240.5,165.1,False,
2023-02-02,2023-02-02 10:40:00,40218.9,40229.9,40149.0,40229.9,579.2,285.8,False,
2023-02-02,2023-02-02 11:30:00,40411.7,40431.7,40333.9,40389.2,416.0,16.2,True,2023-02-02 11:40:00
2023-02-03,2023-02-03 11:30:00,40693.1,40693.6,40609.8,40686.9,343.5,207.6,False,
2023-02-03,2023-02-03 12:05:00,40824.2,40840.2,40772.1,40836.6,309.6,105.4,False,
2023-02-06,2023-02-06 14:10:00,41492.9,41498.2,41448.1,41480.8,213.7,0.0,True,2023-02-06 14:15:00
2023-02-07,2023-02-07 13:05:00,41131.4,41153.9,41095.1,41148.9,308.8,241.2,False,
2023-02-08,2023-02-08 10:25:00,41615.6,41618.2,41574.1,41608.1,248.7,0.0,True,2023-02-08 10:30:00
2023-02-09,2023-02-09 14:30:00,41520.4,41531.8,41497.4,41526.9,255.7,29.5,True,2023-02-09 14:45:00
2023-02-14,2023-02-14 14:15:00,41626.4,41639.5,41599.6,41635.2,271.1,82.8,False,
2023-02-21,2023-02-21 12:10:00,40745.8,40771.6,40697.1,40765.9,202.8,0.0,True,2023-02-21 12:15:00
2023-02-22,2023-02-22 11:35:00,40169.7,40173.5,40122.4,40160.4,205.3,0.0,True,2023-02-22 11:40:00
2023-02-23,2023-02-23 10:45:00,40078.1,40083.8,40007.4,40056.9,547.6,0.0,True,2023-02-23 10:50:00
2023-02-23,2023-02-23 11:30:00,39965.1,39965.1,39853.1,39940.6,322.7,17.5,False,
2023-02-23,2023-02-23 13:15:00,40004.2,40015.1,39974.1,40014.9,260.7,2.9,True,2023-02-23 13:25:00
2023-02-23,2023-02-23 13:20:00,40015.9,40017.8,39988.4,40008.2,258.0,0.0,True,2023-02-23 13:25:00
2023-02-27,2023-02-27 10:40:00,39919.9,39932.9,39878.3,39932.4,252.5,218.0,False,
2023-02-28,2023-02-28 14:50:00,40222.6,40226.3,40160.3,40208.1,243.9,145.4,False,
2023-03-06,2023-03-06 10:15:00,41647.2,41655.1,41586.3,41633.8,280.8,37.4,True,2023-03-06 10:40:00
2023-03-10,2023-03-10 10:30:00,40586.1,40595.8,40516.8,40595.3,268.7,32.5,False,
2023-03-13,2023-03-13 12:05:00,40190.9,40190.9,40152.6,40181.8,268.5,2.8,True,2023-03-13 12:15:00
2023-03-13,2023-03-13 12:30:00,40141.5,40145.7,40085.6,40134.6,257.9,0.0,True,2023-03-13 12:35:00
2023-03-14,2023-03-14 10:30:00,39304.5,39316.6,39219.4,39276.6,508.2,122.5,False,
2023-03-14,2023-03-14 13:15:00,39297.9,39299.2,39228.3,39276.9,447.6,266.9,False,
2023-03-14,2023-03-14 13:35:00,39433.1,39446.1,39362.1,39446.1,389.6,19.8,True,2023-03-14 13:50:00
2023-03-14,2023-03-14 14:45:00,39468.4,39475.4,39423.6,39455.9,288.6,0.0,True,2023-03-14 14:50:00
2023-03-16,2023-03-16 12:30:00,38797.4,38803.8,38755.9,38790.9,372.5,224.9,False,
2023-03-16,2023-03-16 13:50:00,38946.6,38946.6,38895.1,38936.2,275.7,398.2,False,
2023-03-17,2023-03-17 10:50:00,39203.6,39211.9,39147.4,39188.4,234.4,35.2,True,2023-03-17 11:10:00
2023-03-20,2023-03-20 11:25:00,39258.4,39260.9,39206.9,39253.5,403.4,5.6,True,2023-03-20 11:35:00
2023-03-20,2023-03-20 14:55:00,39172.6,39206.2,39130.4,39192.8,285.6,225.0,False,
2023-03-21,2023-03-21 10:50:00,39580.1,39587.2,39518.4,39569.6,223.6,1.4,True,2023-03-21 11:00:00
2023-03-21,2023-03-21 13:15:00,39734.4,39749.8,39662.5,39712.0,310.6,7.5,True,2023-03-21 13:35:00
2023-03-21,2023-03-21 14:10:00,39791.7,39793.8,39760.3,39786.1,205.4,129.5,False,
2023-03-23,2023-03-23 14:30:00,39846.6,39855.9,39784.1,39833.9,355.7,10.2,True,2023-03-23 14:40:00
2023-03-24,2023-03-24 11:50:00,39693.6,39721.1,39658.6,39710.1,248.3,57.3,False,
2023-03-24,2023-03-24 12:00:00,39731.9,39741.1,39668.1,39720.5,261.5,47.4,True,2023-03-24 12:30:00
2023-03-29,2023-03-29 10:30:00,39875.7,39901.1,39838.4,39894.3,227.9,6.1,True,2023-03-29 10:55:00
2023-03-29,2023-03-29 11:10:00,39793.6,39800.8,39759.5,39782.8,200.5,65.4,False,
2023-03-29,2023-03-29 14:50:00,39736.9,39744.9,39682.3,39726.0,240.6,315.2,False,
2023-04-06,2023-04-06 12:15:00,41111.2,41123.8,41090.9,41118.4,213.5,52.0,False,
2023-04-10,2023-04-10 14:25:00,40808.6,40811.9,40749.9,40795.6,285.9,62.5,False,
2023-04-17,2023-04-17 11:20:00,42069.6,42075.1,42021.9,42056.8,236.2,67.3,False,
2023-04-17,2023-04-17 13:05:00,42149.9,42151.1,42116.5,42140.4,200.9,23.8,True,2023-04-17 13:20:00
2023-04-24,2023-04-24 13:20:00,42577.8,42581.6,42559.2,42572.6,209.9,113.5,False,
2023-04-27,2023-04-27 10:15:00,42835.6,42846.1,42816.1,42844.7,203.6,53.2,True,2023-04-27 10:40:00
2023-05-05,2023-05-05 12:15:00,43215.1,43245.5,43162.6,43232.2,308.4,20.4,False,
2023-05-05,2023-05-05 12:25:00,43215.5,43235.4,43163.1,43229.7,250.6,51.2,False,
2023-05-05,2023-05-05 12:30:00,43234.3,43246.6,43198.3,43241.6,250.6,39.3,True,2023-05-05 13:00:00
2023-05-05,2023-05-05 13:50:00,42976.6,42989.8,42914.4,42983.8,326.7,74.8,False,
2023-05-09,2023-05-09 10:20:00,43446.9,43451.1,43425.8,43449.6,214.2,0.0,True,2023-05-09 10:25:00
2023-05-09,2023-05-09 14:00:00,43248.0,43252.0,43155.5,43224.8,240.8,115.8,False,
2023-05-10,2023-05-10 14:05:00,43218.9,43221.7,43183.9,43209.1,200.7,125.4,False,
2023-05-10,2023-05-10 14:45:00,43249.0,43253.9,43211.8,43237.6,217.5,0.0,True,2023-05-10 14:50:00
2023-05-16,2023-05-16 10:35:00,44023.2,44036.1,43986.8,44035.6,272.4,76.3,False,
2023-05-17,2023-05-17 12:30:00,43562.6,43591.9,43523.8,43581.6,302.9,44.6,True,2023-05-17 13:00:00
2023-05-18,2023-05-18 14:30:00,43916.0,43929.6,43831.4,43888.1,298.6,0.0,True,2023-05-18 14:35:00
2023-05-25,2023-05-25 10:25:00,43524.8,43524.8,43470.8,43518.9,201.4,38.2,False,
2023-06-02,2023-06-02 14:35:00,43870.2,43885.7,43844.3,43878.7,248.8,135.7,False,
2023-06-19,2023-06-19 13:40:00,43563.9,43569.4,43528.4,43554.9,255.7,46.5,False,
2023-06-19,2023-06-19 13:50:00,43545.2,43557.5,43525.9,43552.1,255.7,49.3,False,
2023-06-27,2023-06-27 14:20:00,43987.5,43996.6,43928.3,43968.8,249.2,37.3,True,2023-06-27 14:40:00
2023-06-27,2023-06-27 14:35:00,43989.8,44006.1,43942.9,44005.1,223.7,0.0,True,2023-06-27 14:40:00
2023-06-30,2023-06-30 10:15:00,44594.2,44601.2,44573.4,44601.2,220.9,0.0,True,2023-06-30 10:20:00
2023-07-03,2023-07-03 11:20:00,45092.0,45093.4,45041.0,45076.5,231.2,82.1,False,
2023-07-10,2023-07-10 14:55:00,44775.5,44797.5,44732.6,44791.9,204.1,132.9,False,
2023-07-18,2023-07-18 12:20:00,45373.9,45376.1,45286.5,45360.6,498.2,293.1,False,
2023-07-21,2023-07-21 10:25:00,46063.9,46070.6,46027.1,46070.6,318.4,32.8,False,
2023-07-24,2023-07-24 10:40:00,46160.9,46168.5,46131.9,46152.2,216.4,0.0,True,2023-07-24 10:45:00
2023-07-24,2023-07-24 13:05:00,46023.4,46023.4,45967.4,46016.1,231.8,72.6,False,
2023-07-25,2023-07-25 13:25:00,45703.1,45718.1,45664.9,45718.1,262.5,0.0,True,2023-07-25 13:30:00
2023-07-25,2023-07-25 14:45:00,45881.6,45881.6,45794.8,45867.4,287.2,66.0,False,
2023-07-27,2023-07-27 12:45:00,45810.7,45831.8,45781.1,45822.2,208.3,17.2,True,2023-07-27 12:55:00
2023-08-03,2023-08-03 12:55:00,44528.6,44533.3,44462.7,44508.4,332.0,41.5,False,
2023-08-03,2023-08-03 13:20:00,44500.7,44510.4,44448.4,44488.3,290.5,28.9,True,2023-08-03 13:45:00
2023-08-03,2023-08-03 14:50:00,44391.0,44395.9,44338.5,44382.4,246.2,230.7,False,
2023-08-04,2023-08-04 10:15:00,44653.2,44666.6,44627.8,44661.1,242.0,77.8,False,
2023-08-07,2023-08-07 14:40:00,44882.7,44886.8,44863.9,44884.9,217.3,0.0,True,2023-08-07 14:45:00
2023-08-08,2023-08-08 11:40:00,44943.5,44952.4,44916.8,44949.4,205.0,47.6,True,2023-08-08 12:00:00
2023-08-10,2023-08-10 11:00:00,44635.7,44646.2,44588.8,44622.3,501.4,50.1,True,2023-08-10 11:10:00
2023-08-10,2023-08-10 11:25:00,44646.9,44662.9,44613.4,44654.9,262.3,73.3,False,
2023-08-14,2023-08-14 14:25:00,44104.6,44114.6,44070.9,44114.6,221.0,71.4,False,
2023-08-23,2023-08-23 13:05:00,44385.4,44390.4,44357.0,44378.2,242.8,60.1,False,
2023-08-25,2023-08-25 11:35:00,44265.1,44266.4,44219.1,44259.9,310.1,76.6,False,
2023-09-01,2023-09-01 14:50:00,44470.2,44500.2,44430.3,44485.9,216.0,7.2,True,2023-09-01 15:15:00
2023-09-04,2023-09-04 10:15:00,44422.9,44425.1,44372.4,44410.1,256.7,49.3,True,2023-09-04 10:35:00
2023-09-08,2023-09-08 12:15:00,45129.6,45136.5,45092.2,45117.2,285.4,0.0,True,2023-09-08 12:25:00
2023-09-08,2023-09-08 12:20:00,45113.8,45113.8,45086.1,45104.9,279.1,0.0,True,2023-09-08 12:25:00
2023-09-08,2023-09-08 14:55:00,45167.3,45171.0,45129.1,45162.8,258.8,53.0,False,
